"","x","y","n","dist_errors","data_gen_mech","sim_type"
"3533",2.9596321680052,26.5622658286545,250,"Normal(0,2)","x^3","n=250; dist error: Normal(0,2); data gen. mech.: x^3"
"3534",6.72874711849665,302.848220062969,250,"Normal(0,2)","x^3","n=250; dist error: Normal(0,2); data gen. mech.: x^3"
"3535",7.31845710304728,392.227438616763,250,"Normal(0,2)","x^3","n=250; dist error: Normal(0,2); data gen. mech.: x^3"
"3536",0.431309209330514,-1.45001075260721,250,"Normal(0,2)","x^3","n=250; dist error: Normal(0,2); data gen. mech.: x^3"
"3537",5.23019385776519,145.461906400512,250,"Normal(0,2)","x^3","n=250; dist error: Normal(0,2); data gen. mech.: x^3"
"3538",7.67166832598621,451.51636569625,250,"Normal(0,2)","x^3","n=250; dist error: Normal(0,2); data gen. mech.: x^3"
"3539",1.46755086262952,4.22673026866827,250,"Normal(0,2)","x^3","n=250; dist error: Normal(0,2); data gen. mech.: x^3"
"3540",5.03256436189712,127.585170222235,250,"Normal(0,2)","x^3","n=250; dist error: Normal(0,2); data gen. mech.: x^3"
"3541",7.16385973984882,366.123366006996,250,"Normal(0,2)","x^3","n=250; dist error: Normal(0,2); data gen. mech.: x^3"
"3542",5.73517658007087,188.034089965313,250,"Normal(0,2)","x^3","n=250; dist error: Normal(0,2); data gen. mech.: x^3"
"3543",6.04879352679628,223.202826970838,250,"Normal(0,2)","x^3","n=250; dist error: Normal(0,2); data gen. mech.: x^3"
"3544",4.13366723371787,70.2728453960462,250,"Normal(0,2)","x^3","n=250; dist error: Normal(0,2); data gen. mech.: x^3"
"3545",4.75763987605242,108.28521210726,250,"Normal(0,2)","x^3","n=250; dist error: Normal(0,2); data gen. mech.: x^3"
"3546",7.50178484482852,422.752847113654,250,"Normal(0,2)","x^3","n=250; dist error: Normal(0,2); data gen. mech.: x^3"
"3547",3.77353836844021,53.7973906820332,250,"Normal(0,2)","x^3","n=250; dist error: Normal(0,2); data gen. mech.: x^3"
"3548",4.94820981814305,119.571309274766,250,"Normal(0,2)","x^3","n=250; dist error: Normal(0,2); data gen. mech.: x^3"
"3549",5.6479332335561,179.2127292848,250,"Normal(0,2)","x^3","n=250; dist error: Normal(0,2); data gen. mech.: x^3"
"3550",6.63422924765485,290.94354295764,250,"Normal(0,2)","x^3","n=250; dist error: Normal(0,2); data gen. mech.: x^3"
"3551",5.36361326535346,156.625125180929,250,"Normal(0,2)","x^3","n=250; dist error: Normal(0,2); data gen. mech.: x^3"
"3552",7.5064767980173,423.209374717979,250,"Normal(0,2)","x^3","n=250; dist error: Normal(0,2); data gen. mech.: x^3"
"3553",6.21397427593254,241.025668111061,250,"Normal(0,2)","x^3","n=250; dist error: Normal(0,2); data gen. mech.: x^3"
"3554",5.56507079913762,172.804233683772,250,"Normal(0,2)","x^3","n=250; dist error: Normal(0,2); data gen. mech.: x^3"
"3555",4.38211515549868,82.9533832079354,250,"Normal(0,2)","x^3","n=250; dist error: Normal(0,2); data gen. mech.: x^3"
"3556",4.96970373171968,121.955456212502,250,"Normal(0,2)","x^3","n=250; dist error: Normal(0,2); data gen. mech.: x^3"
"3557",7.97586458599385,505.855761271014,250,"Normal(0,2)","x^3","n=250; dist error: Normal(0,2); data gen. mech.: x^3"
"3558",4.96235131146589,122.303447724901,250,"Normal(0,2)","x^3","n=250; dist error: Normal(0,2); data gen. mech.: x^3"
"3559",7.36206566687387,401.058925371621,250,"Normal(0,2)","x^3","n=250; dist error: Normal(0,2); data gen. mech.: x^3"
"3560",3.60503639778859,46.2137084179127,250,"Normal(0,2)","x^3","n=250; dist error: Normal(0,2); data gen. mech.: x^3"
"3561",7.29638577440236,388.17015158848,250,"Normal(0,2)","x^3","n=250; dist error: Normal(0,2); data gen. mech.: x^3"
"3562",5.75314989043172,189.43410407251,250,"Normal(0,2)","x^3","n=250; dist error: Normal(0,2); data gen. mech.: x^3"
"3563",7.60442555494176,439.91884874258,250,"Normal(0,2)","x^3","n=250; dist error: Normal(0,2); data gen. mech.: x^3"
"3564",0.420237530573417,-2.05460201170585,250,"Normal(0,2)","x^3","n=250; dist error: Normal(0,2); data gen. mech.: x^3"
"3565",4.2992356376821,80.8869093987059,250,"Normal(0,2)","x^3","n=250; dist error: Normal(0,2); data gen. mech.: x^3"
"3566",4.97551560294097,123.096666434948,250,"Normal(0,2)","x^3","n=250; dist error: Normal(0,2); data gen. mech.: x^3"
"3567",2.24283270467393,6.64522893588424,250,"Normal(0,2)","x^3","n=250; dist error: Normal(0,2); data gen. mech.: x^3"
"3568",4.30359642375905,78.56818524202,250,"Normal(0,2)","x^3","n=250; dist error: Normal(0,2); data gen. mech.: x^3"
"3569",6.18940858576183,234.898261423179,250,"Normal(0,2)","x^3","n=250; dist error: Normal(0,2); data gen. mech.: x^3"
"3570",5.68830473055791,184.746336256669,250,"Normal(0,2)","x^3","n=250; dist error: Normal(0,2); data gen. mech.: x^3"
"3571",8.03103856685168,1.14809565961586,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3572",4.89005341950679,0.532071178471077,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3573",4.04452381906951,2.53154482168714,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3574",8.00232797490914,1.7278602624592,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3575",4.73057786865379,-0.308891358125829,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3576",7.3754681831506,5.32358069788437,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3577",3.93870108119149,1.70893016337508,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3578",4.12960015919938,4.29883794583564,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3579",4.68144164761689,4.27149473000438,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3580",7.8921054201255,3.99284885909958,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3581",6.99915832091665,1.74147121532996,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3582",5.59289061999749,4.16136627737913,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3583",8.46697309343467,3.93335130588599,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3584",3.04056386247458,5.23188444217748,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3585",3.93567226526797,4.82599013888872,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3586",6.01775827302814,4.90856124660606,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3587",4.81284140677941,2.92490270691992,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3588",5.45761820958912,-2.50429815252764,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3589",3.74253795884214,-2.32776148866191,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3590",4.50954836336338,-1.3423707427591,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3591",5.6425528954977,3.91296351940279,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3592",9.03283492731467,2.14925000054472,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3593",5.45730125152562,4.56582657075078,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3594",5.20297780503053,-0.291018646025291,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3595",7.34295376064584,1.31517165513499,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3596",7.9332205500572,3.53705286927954,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3597",4.09833867004663,-1.57255881737029,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3598",3.23380647806422,3.76307735943785,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3599",7.25867050883794,5.12420560364329,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3600",5.14979595385435,2.33747897025198,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3601",5.90039551601781,3.44993860748098,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3602",4.67887168043907,1.61869788245065,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3603",6.69338623023876,1.51800709816114,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3604",4.95011653961432,4.28215424621263,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3605",5.81822809276997,4.58959457339902,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3606",4.70915184099092,5.79812476429913,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3607",6.1362222284201,1.32977402543565,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3608",4.72742160119678,0.814634740228082,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3609",5.10928591302104,1.98427790578616,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3610",6.10113921564855,5.66441631634897,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3611",5.87257393766619,4.43000800393908,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3612",2.55238799199913,1.97549779851576,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3613",4.5428238546429,4.06081031719888,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3614",7.58073252826655,5.41047700916126,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3615",1.34496123816138,1.65491975690795,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3616",6.74682507061785,3.05677831393985,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3617",2.29916617860501,1.91153981098153,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3618",4.61818222090715,3.14749133453288,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3619",3.96727109973829,-0.508616066802504,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3620",1.71977334022083,2.47375260409016,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3621",4.1541802887139,3.80729009799024,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3622",6.25913476473404,2.83751712942649,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3623",5.30167666889147,0.77640923916598,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3624",3.98428929693654,4.8642791004666,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3625",4.05321440960277,2.31645279120842,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3626",3.3320729640071,0.234276357407708,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3627",5.81547731196087,6.01313054564599,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3628",2.19764163855716,0.855481114929539,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3629",5.90732218362015,2.47380339221037,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3630",2.86139891659397,-2.82544548981849,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3631",5.40496271621411,-1.03065297199636,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3632",6.24690214907888,0.723955174445962,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3633",4.84520270596839,2.54767231352989,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3634",5.42453985165495,-3.96502753793268,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3635",0.380173374428357,0.669935653874747,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3636",3.16945502673563,2.83565324765234,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3637",1.83926113266207,0.291698429710951,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3638",6.30781377534666,4.32746273667703,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3639",4.1119370167705,1.66898679592551,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3640",2.93971110654665,-0.0867947501778858,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3641",6.15548255983044,5.60706848413317,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3642",5.52489753891206,1.41233420645018,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3643",4.21210029118871,2.28088304843388,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3644",4.8967489883689,0.934178270340063,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3645",7.28056589669712,2.06503377654156,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3646",3.42673691586629,3.3504782512989,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3647",6.20287411205825,3.24681651093436,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3648",6.74998712952739,3.38933737470873,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3649",5.91345238166042,4.59733578135227,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3650",4.4057317292052,0.509376657065776,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3651",4.83851815411936,3.41183238744993,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3652",6.11951520083134,0.348830516556822,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3653",5.99703911374136,4.48728629890472,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3654",4.85804444209208,2.55931757284909,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3655",4.4234867659398,0.041259206698689,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3656",3.26470193086521,4.07215304696411,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3657",1.99920889439548,1.4946237406078,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3658",4.97393995688536,3.42403086486014,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3659",4.84396268393272,-0.45830879620277,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3660",5.20630455009958,3.51165241790102,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3661",6.81085714937024,4.15785733798683,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3662",4.17057613023582,2.57090296180221,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3663",2.34868287100699,-0.345118382080542,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3664",7.51176430484911,4.64505302988798,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3665",6.43437959219732,-1.7798118868006,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3666",7.70332528778856,4.17830659243349,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3667",3.7613874881099,3.67022089424757,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3668",6.04394446677698,5.64844836605147,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3669",7.47041371512586,4.55477649527689,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3670",8.07020611637776,-1.92075356408039,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3671",7.9885514817542,2.13946673918107,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3672",2.44328528859292,-2.71411748051942,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3673",2.20642891944152,3.78718505922806,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3674",1.02255224844521,2.11108674709027,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3675",1.88122720631861,1.44123128231689,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3676",4.12554905127688,-0.515195269787403,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3677",8.29922894951873,2.0358996233408,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3678",7.95268030091748,2.21893030017851,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3679",4.60052342354219,4.42541717490134,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3680",3.80592690149594,3.59122880352235,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3681",6.2221512022435,0.36831297214876,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3682",5.5654187122804,2.73268593793864,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3683",2.05941482475377,0.499863962056991,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3684",1.22265494401687,3.17415118560449,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3685",3.65294096203789,1.35141247959996,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3686",3.13030415857479,2.26925808817996,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3687",3.16428167930121,1.72235054925987,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3688",4.4199575551329,-2.23135677363539,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3689",3.27454951002613,3.39376922673395,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3690",1.43791907199614,0.883003486393718,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3691",5.08864446825527,2.09763164379279,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3692",1.29657477447687,3.23904282528909,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3693",7.19493156865008,4.44014460012615,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3694",2.75962573871507,0.975746559953178,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3695",6.41087848820697,6.42446366289553,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3696",4.71532375126654,1.71740440361417,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3697",2.70319455043525,2.02817308431664,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3698",2.43346099863703,4.33186532934877,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3699",5.50335435939224,0.73885312495304,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3700",7.47016793616577,3.12416719993025,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3701",8.40051611987598,0.311291181016593,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3702",4.10310439241272,2.77419119661938,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3703",4.14719370700998,3.30301386069951,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3704",5.6762251255992,5.5151322159646,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3705",5.58549134774211,0.92817000628517,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3706",3.93341405444583,-0.0302081188330503,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3707",6.86855638745627,4.43780953587139,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3708",4.28266100245062,2.48264746349164,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3709",5.76816420941507,6.99615668078302e-05,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3710",0.215805758619073,-2.18348839848675,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3711",5.22600363801686,4.47615396983623,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3712",4.95783536149171,1.43064298035423,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3713",6.47456889191636,0.177524482537042,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3714",7.87398751843498,6.2243143790799,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3715",0.936507825624234,1.95551609822991,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3716",7.29575051967132,5.84197262733885,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3717",3.9174346177193,-0.724985323748464,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3718",7.27926355540745,5.23140060229235,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3719",9.65887190358518,4.39686796051156,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3720",8.02199820655202,3.10724983743783,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3721",6.78224322265678,1.83696970173013,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3722",7.31260041831505,6.64344465352554,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3723",4.51202578340633,2.47573888144157,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3724",0.92443564383007,1.30359819485491,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3725",5.45576326901597,3.47709662189021,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3726",1.40144793738755,-1.65313817414183,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
"3727",5.8854766081459,0.458606796458107,250,"Normal(0,2)","sqrt(x)","n=250; dist error: Normal(0,2); data gen. mech.: sqrt(x)"
